index,question,document,old_topic,new_topic,similarity,reassigned,stage
5615,Saya tidak bisa nyanyi tapi ingin manfaatnya. Apa yang bisa saya lakukan?,manfaat laku senandung humming sendiri kamar alternatif bagus aktivitas rangsang area memori otak tenang suasana hati penting nikmat proses nilai,-1,-1,0.6483383,False,rejected
5618,"Saya sering merasa cemas setiap hari, bahkan ketika tidak ada alasan jelas. Rasanya menguras energi. Apa yang bisa saya lakukan sekarang?",cemas bahkan alas jelas uras energi laku dengar betapa lelah cemas ganggu sulit nikmat sederhana kecil perlahan lama beberapa cemas naik catat kapan cemas muncul picu timbang teknik relaksasi singkat regang jalan sebentar cemas ganggu tidur aktivitas profesional dokter psikolog pandu obat terapi tepat jangan paksa diri langsung rawat cemas proses,-1,2,0.8428873,True,high
5619,Saya merasa stres kerja tinggi dan sulit tidur. Apa kaitannya stres dengan otak saya?,stres kerja tinggi sulit tidur kait stres otak stres ulang pengaruh area otak penting korteks prefrontal putus hippocampus memori sulit liput teknik manajemen stres istirahat jadwal batas beban kerja dukung bila stres terus terus ganggu fungsi,-1,2,0.72437096,True,medium
5620,Saya merasa stres dan sulit tidur. Bisa pijat benar-benar membantu?,stres sulit tidur pijat dokumen sebut pijat tingkat waspada cepat pecah tidur turun hormon stres tingkat hormon nyaman pijat angkat suasana hati nyaman pijat sesi singkat sehat khusus konsultasi,-1,2,0.7517121,True,high
5626,Kapan tepatnya saya boleh ‘mengalihkan diri’ dan kapan harus bertindak?,kapan tepat diri kapan tindak atur diri tonton film tidur maksimal turun emosi rencana aksi konkrit kecil,-1,2,0.7410785,True,medium
5627,Bagaimana menilai apakah coping saya efektif?,nilai coping efektif perhati tidur nyenyak makan atur mampu nikmat minggu sekali coping kerja,-1,2,0.6682509,True,medium
5629,Sudah sering ke dokter tapi hasil lab normal. Kenapa aku tetap lelah?,dokter hasil tetap lelah lelah stres emosional evaluasi pola tidur beban kerja psikolog gali akar cemas beri strategi pulih energi,-1,2,0.69589686,True,medium
5636,Aroma apa yang paling baik untuk relaksasi?,aroma paling relaksasi lavender chamomile sandalwood kenal turun cemas pilih aroma favorit harum otak kerja efektif,-1,-1,0.446111,False,rejected
5642,"Saya baru didiagnosis diabetes dan merasa cemas terus, bikin susah tidur. Bagaimana emosi ini memengaruhi saya, dan apa yang bisa saya lakukan?",diagnosis diabetes cemas terus susah tidur emosi pengaruh laku paham cemas diagnosis berat sendiri cemas susah tidur ganggu sehat mental terus khawatir kendali teknik tidur detik tahan keluar ulang khawatir jurnal kurang beban kuat hadap info diabetes paham kondisi cemas koping,-1,2,0.6611016,True,medium
5650,Aku sering merasa cemas tanpa alasan yang jelas. Apa yang bisa membantu?,cemas alas jelas cemas alas frustrasi laku teknik grounding lima empat sentuh dengar cium perhati rutin olahraga ringan meditasi singkat tenang percaya ringan beban,-1,19,0.78535634,True,high
5653,"Aku merasa pikiranku nggak jernih, kayak susah mikir. Kenapa ya?",jernih susah mikir jernih frustrasi psikologi akal perlu rawat kerja ganggu stres kurang tidur tekan dokumen sebut jaga akal masuk hindar rusak lelah mental istirahat cukup kurang distraksi gadget tidur tahu berat,-1,2,0.7934009,True,high
5656,Aku kadang lupa sama hal yang baru aja terjadi. Ini serius nggak?,lupa serius lupa khawatir utama stres ingat jangka pendek nyimpan sebentar perhati pola hidup tidur makan imbang khawatir dekat profesional jelas,-1,2,0.75504756,True,high
5666,Bagaimana menjadikan kegagalan sebagai guru?,gagal guru gagal maksimal penting reflection otak kait gagal bukan malu,-1,-1,0.6272842,False,rejected
5668,Anak kecewa kalah lomba. Cara menumbuhkan sportivitas?,anak kecewa kalah lomba tumbuh sportivitas beri peluk puji usaha diskusi kalah proses bukan gagal diri,-1,4,0.6660119,True,medium
5669,Anak meniru teman mengejek. Bagaimana mengajarinya empati?,anak tiru teman ejek empati bayang korban role play puji pilih kata beri contoh konsisten kunci,-1,4,0.697781,True,medium
5670,Apa cara orang tua mendukung self‑esteem anak pra‑remaja?,dukung self esteem anak remaja ikan puji spesifik hadap usaha dengar curhat koreksi langsung libat putus sederhana,-1,4,0.6796696,True,medium
5675,Aku sedih karena nggak bisa beli gadget baru. Rasanya ketinggalan. Gimana caranya biar nggak down?,sedih beli gadget tinggal down beli gadget sedih fakta gadgetmu jalan bukan arti tinggal seru lakuin gadgetmu chat temen mikir nikmat nabung eksplor fitur gadgetmu,-1,18,0.66456425,True,medium
5684,Anakku suka bertanya 'kenapa' tak henti. Bagaimana merespons tanpa lelah?,anak henti respons lelah proyek mini buku dukung tahu tumbuh inisiatif,-1,-1,0.60969216,False,rejected
5686,Anakku cepat putus asa saat tugas sulit. Apa strategi menumbuhkan ketekunan?,anak cepat putus tugas sulit strategi tumbuh tekun bahas tugas kecil puji usaha bukan nilai tekun tumbuh proses harga,-1,29,0.7038405,True,medium
5688,Saya 40 tahun belum punya anak. Bagaimana tetap generatif?,tahun anak tetap generatif mentoring junior volunteering karya bentuk generativitas kontribusi sosial kaya makna hidup,-1,-1,0.5172932,False,rejected
5693,Aku ngerasa kurang gara-gara nggak punya gadget canggih. Gimana caranya biar merasa cukup?,ngerasa kurang gara gara gadget canggih cukup gadget canggih kurang gadget bahagia lama udah hidup gadget temen nikmat eksplor fitur gadgetmu tuju kecil nabung kaya catat syukur,-1,-1,0.5995694,False,rejected
5696,Aku sakit hati gara-gara dikira cupu di sekolah. Gimana caranya biar nggak terlalu peduli?,sakit hati gara gara cupu sekolah terlalu peduli cupu enak cupu kata bangga prestasi abai omong balas senyum temen keren kata kata lakuin pede outfit favorit,-1,-1,0.5199822,False,rejected
5699,"Aku sedih banget kalau gadgetku rusak, rasanya dunia runtuh. Gimana caranya biar nggak terlalu melekat?",sedih gadgetku rusak runtuh terlalu lekat gadget rusak panik ingat gadget alat hidup temen laku backup data nikmat gadget ingat bahagia barang luangin aktivitas jalan jalan santai gadget,-1,-1,0.57166183,False,rejected
5700,"Aku selalu pengen gadget baru, tapi nggak pernah cukup. Gimana caranya biar merasa cukup?",gadget cukup cukup tahu gadget goda udah hidup gadget temen laku nikmat fitur gadgetmu daftar butuh ingat puas hati bukan barang luangin sederhana jalan jalan udah syukur,-1,-1,0.5627321,False,rejected
5743,Anak saya takut coba olahraga baru karena takut jatuh. Bagaimana cara mendukungnya?,anak takut olahraga takut jatuh dukung anak takut burung kecil ragu terbang dukung inisiatif jatuh penting seru olahraga ringan sepeda jatuh ketawa bareng haha tualang puji berani anak takut semangat,-1,4,0.67425966,True,medium
5745,"Aku pengen ngomong ke anakku biar dia lebih disiplin, tapi kata-kataku kayak nggak didenger. Gimana caranya biar dia nurut?",ngomong anak disiplin kata kata didenger nurut anak disiplin atur butuh nyentuh bahasa ngaruh trust koneksi tahu main disiplin hidup asyik kata kata jelas main bareng alas disiplin jago nurut susah nurut jaga sabar peluk situasi anak kata kata nurut,-1,4,0.72442055,True,medium
5748,"Anakku kok susah banget lepas dari gadget, apa ini wajar?",anak susah lepas gadget terlalu susah lepas udah ganggu aktivitas gadget kontrol anak bahkan pengaruh sehat mental sosial atur batas gadget main luar bareng keluarga,-1,4,0.71149164,True,medium
5749,"Anakku jadi jarang ngobrol sama temennya gara-gara asik sama gadget, apa yang harus aku lakukan?",anak jarang temennya gara gara gadget laku sayang interaksi sosial ganggu gadget anak layar giat libat temen temen main taman klub olahraga batas gadgetnya,-1,-1,0.60301566,False,rejected
5750,"Aku kasih anakku gadget biar dia anteng, apa salah sih?",anak gadget anteng salah erti anak anteng gadget batas riskan gadget awas ganggu sehat fisik mental anak obesitas susah atur emosi aktivitas buku main edukatif atur gadgetnya,-1,4,0.65009725,True,medium
5751,"Anakku kayaknya susah konsentrasi di sekolah, apa gara-gara gadget?",anak susah konsentrasi sekolah gara gara gadget salah gadget main game media sosial anak hilang motivasi susah berapa lama gadget diskusi atur layar imbang,-1,4,0.71317625,True,medium
5753,"Aku merasa anakku kurang aktif gara-gara gadget, apa bener?",anak kurang gara gara gadget terlalu lama gadget anak kurang gerak akhir obesitas sehat main luar sepeda jalan jalan sehat,-1,-1,0.5505183,False,rejected
5754,"Aku kasih anakku HP biar dia belajar online, tapi kok malah main game?",anak malah main game gadget alat awas anak gampang game medsos atur aplikasi batas aktivitas layar,-1,-1,0.49369103,False,rejected
5755,"Aku ngerasa kesepian kalau nggak buka HP, apa ini aneh?",ngerasa sepi aneh aneh terlalu gadget ngisi gadget lupa padahal interaksi sosial penting luang temen keluarga libat layar,-1,14,0.7014512,True,medium
5756,"Apa sih literasi digital itu, dan kenapa penting buat anakku?",literasi digital penting anak literasi digital mampu teknologi bijak paham risiko penting anak tahu gadget sehat asal main literasi digital hindar dampak candu stres teknologi manfaat,-1,-1,0.4840433,False,rejected
5757,"Aku nggak tahu cara batasi gadget buat anakku, mulai dari mana?",tahu batas gadget anak sederhana atur layar aktivitas main luar baca buku contoh kurang gadget depan anak penting imbang paham,-1,-1,0.56805176,False,rejected
5758,"Aku suka kasih anakku gadget biar dia nggak rewel, apa itu oke?",anak gadget rewel erti hati hati gadget anteng solusi anak susah atur emosi kurang interaksi sosial aktivitas main batas gadgetnya,-1,4,0.7226542,True,medium
5759,Apa gadget bikin anakku susah ngomong sama orang lain?,gadget anak susah ngomong terlalu lama gadget anak kurang interaksi sosial bahkan pengaruh kembang bahasa main temen baya batas layar nyata,-1,-1,0.6256864,False,rejected
5760,"Aku nggak suka batasi gadget anakku, soalnya dia nangis, apa salah?",batas gadget anak nang salah erti anak nang batas riskan gadget kontrol ganggu sehat mental fisik anak cemas kurang gerak atur perlahan gadget aktivitas seru,-1,4,0.6717235,True,medium
5761,"Aku merasa gadget bikin hidupku lebih gampang, apa salah kalau aku pakai terus?",gadget hidup gampang salah terus gadget hidup gampang terus jeda ganggu mata kurang interaksi sosial imbang olahraga keluarga istirahat layar tetap sehat,-1,-1,0.5922979,False,rejected
5762,"Sekolah anakku nggak ngajarin soal bahaya gadget, apa yang bisa aku lakukan?",sekolah anak ngajarin bahaya gadget laku sekolah ngajarin anak efek gadget ganggu sehat kurang sumber edukasi literasi digital anak bareng diskusi guru masukin topik,-1,-1,0.6385981,False,rejected
5763,"Aku merasa bersalah kalau ninggalin anak demi kerja, apa aku ibu yang buruk?",salah ninggalin anak kerja salah tunjuk peduli anak kerja sayang hidup khusus anak sebentar tetap dekat,-1,4,0.6995661,True,medium
5776,Aku sering merasa bersalah karena nggak bisa selalu ada buat anakku. Aku kerja terus. Gimana biar nggak gitu?,salah anak kerja terus salah peduli jangan nyiksa kerja keluarga bentuk sayang kualitas anak bukan kuantitas weekend main bareng distraksi anak sayang tahu penting jangan terlalu diri sendiri,-1,4,0.76100636,True,high
5805,"Aku nggak punya anak, dan kadang merasa nggak lengkap. Apa aku egois kalau nggak mau punya anak?",anak lengkap egois anak egois pilih alas sendiri anak kurang harga lengkap hidup penuh,-1,4,0.6881198,True,medium
5806,Aku ngerasa orang tua nggak bakal ngerti kalau aku bilang aku butuh bantuan mental. Gimana ya?,ngerasa butuh mental ngomongin sehat mental jelasin sederhana akhir akhir ngerasa berat butuh ahli dukung dukung konselor sekolah,-1,4,0.7383324,True,medium
5808,"Emilia, aku dengar ada program buat anak-anak dengan masalah mental. Apa itu?",dengar program anak anak mental program khusus child adolescent service program anak anak remaja nyediain sesuai libat keluarga sekolah anak anak awat dukung bagus anak anak serius nyari info,-1,-1,0.6312055,False,rejected
5817,Bagaimana mengajar orang dewasa bisa membantu saya sendiri? Saya tidak percaya diri untuk mengajar.,dewasa sendiri percaya diri paksa rapi tahu jelas justru kuat paham kelas kecil sesi alam perlu gelar ahli praktis pimpin sesi singkat tingkat tuju koneksi sosial,-1,14,0.68455297,True,medium
5823,"Anak saya dengan diabetes sering marah dan nggak mau pakai insulin, bikin saya cemas. Mengapa ini terjadi, dan apa yang bisa saya lakukan?",anak diabetes marah insulin cemas laku tahu cemas anak marah berat peduli anak diabetes marah tolak insulin hukum bebas ganggu sehat mental anak kesal dengar libat pilih makan sehat kendali positif anak bareng forum anak diabetes marah koping,-1,4,0.6880088,True,medium
5828,Aku takut dites kecerdasan. Apa bedanya sama tes prestasi?,takut cerdas prestasi degan cerdas berapa potensi mampu pecah sedang prestasi udah baca matematika cerdas ngukur prestasi udah psikolog pake takut dengerin,-1,0,0.7127421,True,medium
5830,Aku takut nilaiku jelek di tes prestasi. Buat apa sih tes ini?,takut nilai jelek prestasi takut nilai jelek prestasi udah baca matematika berapa jauh dipake ganggu psikolog tahu butuh ekstra bukan nilai jelek sukses susah sekolah dengerin,-1,0,0.7294527,True,medium
5831,Aku takut dikira nggak pinter kalau prestasiku jelek. Apa itu gangguan belajar?,takut pinter prestasi jelek ganggu takut pinter turut ganggu prestasi nilai matematika jauh rendah cerdas ukur arti potensi susah bukan arti pinter butuh khusus khawatir psikolog takut,-1,0,0.70299494,True,medium
5832,Aku takut WIAT-II susah. Apa aja yang dites di situ?,takut wiat susah situ takut susah wiat prestasi empat bidang baca baca kata paham teks matematika hitung bahasa nulis bahasa lisan lisan psikolog tahu kuasa perlu khawatir psikolog susah dengerin,-1,1,0.7156619,True,medium
5834,Anakku nggak jago bahasa. Apa UNIT bantu dia?,anak jago bahasa unit khawatir bahasa anak universal nonverbal intelligence test unit bahasa cocok anak tahun susah kata kata pake gera tangan adil psikolog mampu anak bahasa penasaran psikolog unit dengerin,-1,22,0.65031147,True,medium
5835,Aku takut anakku dikira nggak pinter. Apa gangguan belajar itu?,takut anak pinter ganggu anak turut ganggu prestasi anak matematika jauh rendah cerdas ukur bukan arti pinter area butuh khusus diagnosis dapetin dukung sekolah khawatir psikolog takut,-1,4,0.69143367,True,medium
5836,Aku takut WIAT-II bikin anakku stres. Apa yang mereka tes?,takut wiat anak stres khawatir anak wiat prestasi anak baca matematika nulis ngomong baca kata hitung lisan psikolog tahu anak kuasa perlu terlalu stres khawatir psikolog susah dengerin,-1,4,0.75833863,True,high
5837,Siapa yang memulai psikologi klinis? Aku penasaran soal sejarahnya.,siapa psikologi klinis penasaran sejarah penasaran sejarah psikologi klinis lightner witmer psikolog amerika tahun pertama istilah bahkan klinik khusus utama anak anak perilaku keren bukan,-1,1,0.6875905,True,medium
5838,Apakah psikologi klinis cuma untuk anak-anak? Aku orang dewasa dan merasa butuh bantuan.,psikologi klinis anak anak dewasa butuh anak anak lightner witmer anak anak psikologi klinis usia masuk dewasa hadap stres cemas paham diri sendiri psikolog klinis lanjut,-1,4,0.7070829,True,medium
5839,Psikolog sekolah itu ngapain aja? Bedanya apa sama psikolog klinis?,psikolog sekolah psikolog klinis psikolog sekolah sahabat anak anak sekolah ngelakuin ganggu adhd terus guru anak kembang program anak anak happy sekolah psikolog klinis luas segala usia lewat terapi anak butuh sekolah psikolog sekolah personal psikolog klinis,-1,1,0.7009,True,medium
5840,Aku orang dewasa dan merasa stuck. Bisa nggak sih psikolog klinis bantu?,dewasa stuck psikolog klinis stuck frustrasi tenang psikolog klinis anak anak lightner witmer awal anak anak psikologi klinis segala usia masuk dewasa tahu ngerasa stuck maju lewat ngerasa stuck lanjut,-1,1,0.7290254,True,medium
5841,Anakku kayaknya susah fokus di sekolah. Harus ke psikolog sekolah atau klinis?,anak susah sekolah psikolog sekolah klinis khawatir anak susah psikolog sekolah awal bagus kerja sekolah ngelakuin adhd ganggu guru saran ngerasa anak butuh emosi perilaku luar sekolah psikolog klinis anak khawatir,-1,4,0.7931486,True,high
5842,Anakku kayaknya bermasalah di sekolah. Harus ke psikolog sekolah atau klinis?,anak sekolah psikolog sekolah klinis khawatir anak tenang psikolog sekolah awal bagus kerja sekolah ngelakuin ganggu adhd guru anak emosi perilaku luar sekolah psikolog klinis lewat terapi anak saran,-1,1,0.74279577,True,medium
5847,Aku pengen tahu seberapa kuat kemampuan logikaku. Tes apa yang bisa aku coba?,tahu berapa kuat mampu logika penasaran kuat logika mampu sebut power test ngukur berapa jauh pecah logika main teka teki logika matematika rumit seru formal nalar pola urut angka diri rutin,-1,-1,0.5114039,False,rejected
5850,"Aku takut salah jawab di kelas, makanya aku diem aja. Apa aku penutup?",takut salah kelas makanya diem tutup tutup takut nilai takut salah peduli kecil simpel guru pikirin berani,-1,13,0.71296144,True,medium
5860,"Aku merasa terjebak dalam hubungan yang nggak sehat, tapi nggak tahu cara keluar, apa saranmu?",jebak sehat tahu keluar saran berat kuat tugas laku tetap batas dukung teman kecil jalan keluar,-1,4,0.6755297,True,medium
5869,"Setelah kehilangan, aku sulit terhubung sama orang lain. Gimana cara membuka diri lagi?",hilang sulit diri tutup diri hilang protecting yourself kecil kirim pesan temen nanya kabar perlu berat cukup ringan siap ngopi bareng tanam butuh usaha tumbuh laku perlahan,-1,17,0.67983514,True,medium
5873,"Aku orang tua baru, dan aku khawatir banget soal biaya sekolah anak nanti. Rasanya nggak siap. Apa yang bisa aku lakuin dari sekarang?",khawatir biaya sekolah anak siap lakuin penuh tantang mikirin masa depan anak saranin rencana uang sederhana bulan sisih tabung didik kecil info investasi reksadana jaga sehat anak pola hidup sehat biaya sehat bengkak overwhelmd pasang,-1,-1,0.6466478,False,rejected
5875,"Aku baru punya anak, dan aku stres mikirin biaya kesehatan mereka nanti. Gimana caranya biar lebih siap?",anak stres mikirin biaya sehat siap emang mikir jauh depan biaya sehat kecil pastiin anak keluarga pola hidup sehat makan cukup tidur gampang sakit sisih tabung bulan dana darurat sehat ribu asuransi sehat jangkau pasang sendiri kecil,-1,4,0.6655133,True,medium
5877,"Aku notice aku susah konsen kalau lagi laper atau capek. Kenapa ya, dan apa yang bisa aku lakukan?",notice susah konsen laper capek laku laper capek otak mobil habis bensin psikologi butuh biologis lapar lelah otak tubuh tugas solusi jaga bahan bakar tubuh makan sehat kacang kerja istirahat capek putih otak segar susah konsen saran ngepas,-1,31,0.73526406,True,medium
5882,Aku merasa nggak punya kontrol atas hidupku sejak tahu aku HIV positif. Gimana caranya aku balik lagi?,kontrol hidup sejak tahu positif balik hilang kontrol berat kecil daya sederhana obat tepat makan sehat teknik problem focused coping daftar tuju kecil kecil kontrol,-1,12,0.6809,True,medium
5896,"Kadang aku makan banyak, terus muntahin. Aku tahu ini nggak baik, tapi susah berhenti. Aku harus apa?",makan terus muntahin tahu susah henti sayang denger ngalamin senang lakuin bahaya tubuh susah henti susah ubah sendiri terap dokter paham muntahin makan,-1,3,0.74125856,True,medium
5905,"Aku suka muntah setelah makan banyak. Ini membantu aku tenang, normal nggak?",muntah makan tenang paham tenang muntah makan bahaya tubuh sulit hadap emosi sehat tenang bicara relaksasi muntah,-1,12,0.74533224,True,medium
5916,"Aku sering merasa kalau aku terlalu berlebihan dalam banyak hal, entah makan manis, kopi, atau main medsos. Aku bingung bagaimana cara menyeimbangkannya.",terlalu entah makan manis kopi main medsos imbang cenderung enak terlalu justru lelah hilang dekat moderasi henti total nali batas sehat kopi segar cangkir cukup situ medsos atur penting bukan siksa diri imbang nyaman,-1,-1,0.602563,False,rejected
5918,Aku suka minum cokelat hangat saat lagi capek. Apakah itu ada manfaatnya atau cuma sugesti?,cokelat hangat capek manfaat sugesti bukan sekadar sugesti cokelat hangat manfaat otak kandung alir darah otak dukung daya ingat nikmat cangkir cokelat hangat tenang dukung sehat mental,-1,-1,0.62054914,False,rejected
5919,Saya minum suplemen vitamin D. Apa ada risiko kelebihan?,suplemen vitamin risiko vitamin bahaya asal suplemen bukan sinar matahari batas umum dewasa konsumsi suplemen konsultasi dosis sedia sehat,-1,-1,0.41279447,False,rejected
5928,"Aku dengar peradangan bisa bikin orang gampang kena depresi atau pikun, apa itu benar?",dengar adang gampang kena depresi pikun adang kronis tubuh pengaruh sehat otak masuk tingkat risiko depresi turun daya ingat cegah jaga pola hidup sehat makan hindar rokok alkohol jaga pola tidur kecil tubuh kuat,-1,36,0.7354374,True,medium
5930,"Aku gampang capek dan susah fokus. Temanku bilang coba minum vitamin C, apa benar bisa bantu otak juga?",gampang capek susah teman vitamin otak vitamin penting otak produksi neurotransmitter dukung suasana hati segar jeruk kiwi tomat mangga ingat jangan efek cukup sesuai butuh tubuh,-1,-1,0.61057436,False,rejected
5931,Aku khawatir dengan racun dari makanan atau polusi. Apa ada cara alami buat bersihin tubuh dan otak dari racun?,khawatir racun makan polusi alami bersihin tubuh otak racun khawatir valid tubuh lawan racun makan segar olahraga sekadar tempat jangan lupa cuci bahan makan papar serius konsultasi dokter,-1,-1,0.6396038,False,rejected
5940,Bagaimana cara sederhana melindungi saraf saya dalam kehidupan sehari-hari?,sederhana lindung saraf hidup praktik sederhana kurang papar bahan bahaya baca label produk hindar pestisida sendiri alat lindung konsumsi makan rendah cemar jaga pola hidup sehat kecil turun risiko signifikan,-1,-1,0.49932182,False,rejected
5943,Apakah konsumsi garam (sodium) berpengaruh pada suasana hati atau kondisi neurologis?,konsumsi garam sodium pengaruh suasana hati kondisi neurologis sodium peran kuat fungsi tubuh otak konsumsi pengaruh tekan darah kondisi neurologis kurang makan olah baca label turun asupan sodium jangan salah konkret makan kemas bahan segar tambah makan kaya kalium pisang bayam imbang,-1,-1,0.56430054,False,rejected
5947,Cara menganggarkan biaya pijat rutin agar tidak mengganggu keuangan?,anggar biaya pijat rutin ganggu uang masuk wellness hasil bulan banding paket bundling promo membership prioritas stress tinggi tunda budget ketat,-1,-1,0.5225545,False,rejected
5948,Apakah diet bisa memengaruhi nyeri artritis?,diet pengaruh nyeri artritis kurang gula rafinasi tingkat ikan lemak kunyit hijau pasien lapor kaku sendi turun minggu,-1,-1,0.52484596,False,rejected
5952,"Saya sering merasa kesehatan saya dipengaruhi oleh banyak hal, tapi saya tidak yakin bagaimana. Apa itu model biopsikososial, dan bagaimana ini bisa membantu saya memahami diri saya?",sehat pengaruh yakin model biopsikososial paham diri keren peka tubuh model biopsikososial peta tunjuk sehat padu elemen biologis genetik hormon psikologis stres pola sosial dukung keluarga teman sedang stres badan lelah susah tidur teman dengar keluh kesah ringan paham imbang meditasi sayang tekan,-1,12,0.65541565,True,medium
5957,Saya khawatir tentang kesehatan mental orang tua saya yang sudah lansia. Bagaimana saya bisa bantu mereka tetap sehat secara mental?,khawatir sehat mental lansia tetap sehat mental anak super peduli bangga sehat mental lansia penting tetap bahagia rutin dengerin jalan jalan ringan aktivitas main kartu tanam bunga segar lansia senang laku bareng minggu,-1,4,0.6564906,True,medium
5960,"Saya sering merasa sedih tanpa alasan, dan dengar itu bisa dari peradangan. Bagaimana ini terjadi, dan apa yang bisa saya lakukan?",sedih alas dengar adang laku peka strength adang kronis stres pola makan sehat ganggu otak sedih depresi inflamasi saraf makan makan anti inflamasi ikan hijau laku olahraga ringan relaksasi meditasi kurang inflamasi sedih sehat,-1,12,0.757378,True,high
5961,"Saya nggak suka lihat tubuh saya karena diabetes, bikin minder. Bagaimana ini memengaruhi kesehatan mental, dan apa yang bisa saya lakukan?",tubuh diabetes minder pengaruh sehat mental laku paham minder berat harga citra tubuh diabetes ningkatin depresi cemas nyaman diri sendiri sehat mental diri laku olahraga ringan jalan naikin percaya diri positif tubuh sayang diri pasien diabetes minder koping,-1,25,0.67341,True,medium
5962,"Saya ingin lebih baik hadapi diabetes, tapi bingung mulai dari mana, bikin cemas. Bagaimana koping aktif membantu, dan apa yang bisa saya lakukan?",hadap diabetes cemas koping laku diabetes inspiratif sendiri koping info diabetes kurang cemas kendali ningkatin sehat mental baca artikel diabetes sumber percaya minggu sekali tuju sehat makan dokter pandu kelola diabetes forum diabetes,-1,-1,0.4517628,False,rejected
5964,"Saya punya diabetes dan ingin lihat sisi positif, tapi susah, bikin down. Bagaimana ini membantu, dan apa yang bisa saya lakukan?",diabetes sisi positif susah down laku sisi positif inspiratif diabetes empati makna harga hidup naikin sehat mental positif diabetes peduli sehat laku jalan santai naikin mood alam temen inspirasi positif diabetes susah positif,-1,-1,0.642782,False,rejected
5965,"Saya punya diabetes dan merasa keluarga nggak paham, bikin cemas. Bagaimana dukungan keluarga membantu, dan apa yang bisa saya lakukan?",diabetes keluarga paham cemas dukung keluarga laku tahu cemas keluarga paham ubah dukung keluarga kurang cemas patuh obat diabetes naikin sehat mental keluarga baca info diabetes bareng libat masak makan sehat salad keluarga ingat obat kuat bareng forum keluarga diabetes cemas,-1,-1,0.5992744,False,rejected
5966,"Saya ingin hidup lebih sehat, tapi bingung mulai dari mana. Apa itu kebiasaan kesehatan, dan bagaimana saya bisa memulainya untuk bantu kesehatan mental saya?",hidup sehat sehat mula sehat mental semangat hidup sehat luar sehat kecil laku jaga tubuh jalan kaki makan tidur cukup tanam benih taman batin tenang bahagia sehat mental olahraga ringan ningkatin mood makan sehat jernih jalan denger musik favorit sehat kapan,-1,25,0.6811609,True,medium
5967,"Saya merasa hidup saya kacau karena stres, dan ingin lebih sehat. Apa itu promosi kesehatan, dan bagaimana ini bisa bantu saya?",hidup kacau stres sehat promosi sehat tahu stres hidup berat ubah promosi sehat peta hidup pilih sehat olahraga makan gizi hindar stres tambah parah begadang sehat mental kurang cemas kuat hadap pagi tambah makan stres kecil,-1,25,0.74664277,True,medium
5968,"Saya merasa kebiasaan buruk saya dari kecil susah diubah. Bagaimana kebiasaan masa kecil memengaruhi saya sekarang, dan apa yang bisa saya lakukan?",kecil susah ubah masa kecil pengaruh laku kecil tempel sehat makan berapa masa kanak kanak bentuk pola kabar ubah pola jarang olahraga jalan kaki nikmat udara segar alas ubah happy motivasi lama ubah,-1,4,0.6529411,True,medium
5972,"Saya merasa kebiasaan buruk saya karena orang tua dulu nggak ngajarin. Bagaimana ini memengaruhi saya sekarang, dan apa yang bisa saya lakukan?",ngajarin pengaruh laku paham kecil bekas ubah peran bentuk sehat makan sehat olahraga lewat contoh diajarin susah kuasa pilih sehat makan porsi laku pelan pelan inspirasi temen pertama,-1,-1,0.6497341,False,rejected
5975,"Keluarga saya punya riwayat diabetes, dan itu bikin saya cemas. Bagaimana fokus pada risiko bisa bantu, dan apa yang bisa saya lakukan?",keluarga riwayat diabetes cemas risiko laku tahu cemas riwayat keluarga berat peduli risiko arti perhati ekstra riwayat sakit diabetes cegah sehat mental proaktif gula darah rutin makan rendah gula jalan dokter saran spesifik cemas sehat,-1,-1,0.51439893,False,rejected
5981,"Saya sering cemas, dan itu bikin saya makan nggak sehat. Bagaimana pelatihan relaksasi bisa bantu, dan apa yang bisa saya lakukan?",cemas makan sehat relaksasi laku cemas berat luar ubah relaksasi meditasi tenangin kurang dorong makan sehat ningkatin sehat mental teknik detik tahan detik keluar detik bayangin tempat damai pantai relaksasi pandu cemas kapan teknik,-1,19,0.81269836,True,high
5987,"Saya dari keluarga dengan ekonomi terbatas dan merasa sulit hidup sehat, yang bikin saya stres. Bagaimana faktor sosial memengaruhi saya, dan apa yang bisa saya lakukan?",keluarga ekonomi batas sulit hidup sehat stres faktor sosial pengaruh laku tahu hidup batas ekonomi tantang kuat ubah faktor sosial rendah sehat makan gizi olahraga sulit akses batas tambah stres kecil jalan kaki masak murah kolplay lokal gratis dukung kelompok olahraga paling stres kecil,-1,12,0.65316623,True,medium
5988,"Saya merasa berat badan saya bikin cemas, tapi susah menurunkannya. Mengapa obesitas memengaruhi kesehatan mental, dan apa yang bisa saya lakukan?",berat badan cemas susah turun obesitas pengaruh sehat mental laku paham cemas berat obesitas pengaruh sehat mental tekan sosial stigma nyaman tubuh cemas depresi kuasa ubah kecil tambah porsi jalan tuju positif energik resep sehat inspirasi cemas berat badan ubah,-1,12,0.77415806,True,high
5990,"Anak saya kelebihan berat badan dan kelihatan kurang percaya diri. Bagaimana obesitas memengaruhi kesehatan mentalnya, dan apa yang bisa saya lakukan?",anak berat badan kurang percaya diri obesitas pengaruh sehat mental laku peduli luar obesitas anak kurang percaya diri tekan teman nyaman tubuh ganggu sehat mental anak main main bola sepeda seru musik masak makan sehat bareng smoothie puji usaha bukan tampil anak kurang percaya diri aktivitas bareng,-1,12,0.72824574,True,medium
