index,question,document,old_topic,new_topic,similarity,reassigned,stage
5591,"Emilia, aku merasa nggak punya energi buat ngapa-ngapain karena kurang tidur. Apa yang bisa aku lakuin?",energi kurang tidur lakuin kurang tidur emang energi drop pertama kualitas tidur jadwal atur tidur laku aktivitas ringan jalan kaki singkat naikin energi berat lelah,-1,0,0.79910505,True,high
5602,Aku merasa tidurku buruk karena aku sering khawatir soal besok. Apa yang bisa aku lakuin?,tidur khawatir lakuin khawatir emang susah tidur teknik worry time luangin sore mikirin khawatir numpuk tidur rencana singkat tenang khawatir,-1,0,0.7734326,True,high
5603,"Emilia, aku dengar meditasi bisa bantu tidur. Gimana caranya?",dengar meditasi tidur meditasi emang bagus tenang tidur simpel duduk baring lari bawa balik pandu meditasi singkat,-1,0,0.7522563,True,high
5607,"Aku suka bayangin tempat yang tenang, tapi apa itu beneran membantu?",bayangin tempat tenang beneran visual imagery libur singkat bayangin tempat nyaman perhati detail tubuh rileks kurang stres laku tidur tempat bayangin,-1,0,0.81944764,True,high
5608,"Aku pengen coba relaksasi otot, tapi takut salah. Gimana caranya?",relaksasi takut salah keren relaksasi gampang kelompok tangan kencang lama detik lepas rileks lama detik lanjut kelompok kaki laku tempat tenang pandu,-1,0,0.7681464,True,high
5613,Setiap malam aku susah tidur karena kebayang terus kejadian buruk yang pernah aku alami. Apa yang bisa aku lakuin biar nggak gitu lagi?,susah tidur bayang terus alami lakuin berat terus muncul usaha proses sulit tidur laku rileks dengerin musik pelan bayang muncul perhati netral hitung mundur terus ulang pola stuck detail,-1,0,0.7978679,True,high
5615,Saya tidak bisa nyanyi tapi ingin manfaatnya. Apa yang bisa saya lakukan?,manfaat laku senandung humming sendiri kamar alternatif bagus aktivitas rangsang area memori otak tenang suasana hati penting nikmat proses nilai,-1,0,0.7431103,True,high
5617,Saya tidak bisa pindah kerja. Apa yang bisa saya lakukan untuk mengurangi pengaruh negatif mengemudi panjang?,pindah kerja laku kurang pengaruh negatif kemudi panjang pecah jalan istirahat singkat laku regang henti tidur cukup minimal stres kendara jaga gaya hidup sehat seluruh dampak negatif kurang,-1,0,0.7672811,True,high
5618,"Saya sering merasa cemas setiap hari, bahkan ketika tidak ada alasan jelas. Rasanya menguras energi. Apa yang bisa saya lakukan sekarang?",cemas bahkan alas jelas uras energi laku dengar betapa lelah cemas ganggu sulit nikmat sederhana kecil perlahan lama beberapa cemas naik catat kapan cemas muncul picu timbang teknik relaksasi singkat regang jalan sebentar cemas ganggu tidur aktivitas profesional dokter psikolog pandu obat terapi tepat jangan paksa diri langsung rawat cemas proses,-1,0,0.8110012,True,high
5619,Saya merasa stres kerja tinggi dan sulit tidur. Apa kaitannya stres dengan otak saya?,stres kerja tinggi sulit tidur kait stres otak stres ulang pengaruh area otak penting korteks prefrontal putus hippocampus memori sulit liput teknik manajemen stres istirahat jadwal batas beban kerja dukung bila stres terus terus ganggu fungsi,-1,12,0.81799734,True,high
5620,Saya merasa stres dan sulit tidur. Bisa pijat benar-benar membantu?,stres sulit tidur pijat dokumen sebut pijat tingkat waspada cepat pecah tidur turun hormon stres tingkat hormon nyaman pijat angkat suasana hati nyaman pijat sesi singkat sehat khusus konsultasi,-1,12,0.7503365,True,high
5621,Saya tidak mampu secara finansial untuk pijat rutin. Ada alternatif yang bisa membantu suasana hati dan tidur?,mampu finansial pijat rutin alternatif suasana hati tidur beberapa alternatif teknik relaksasi mandiri regang ringan mandi hangat tidur rutin gerak ringan terapi pijat sendiri pijat leher bahu alat sederhana giat konsisten tenang klinik jangkau tawar opsi murah,-1,10,0.69660014,True,high
5622,"Saya penasaran menaruh waktu untuk hipnosis mandiri, namun takut tertipu atau bahaya. Bagaimana caranya yang aman?",penasaran taruh hipnosis mandiri takut tipu bahaya dokumen jelas hipnosis bentuk meditasi timbul rileks tingkat kreativitas laku tempat duduk jangan baring tidur pandu percaya hindar milik riwayat ganggu psikosis kondisi mental serius saran profesional ragu konsultasi profesional sehat mental,-1,1,0.8187836,True,high
5623,Apa langkah sederhana untuk memulai hipnosis mandiri di rumah?,sederhana hipnosis mandiri ruang tenang duduk nyaman atur rileks matahari benam ulang afirmasi singkat rileks tenang beberapa lanjut afirmasi lama akhir ingat diri segar laku regang ringan,-1,0,0.7510884,True,high
5624,Saya mudah terganggu oleh kebisingan dan jadi tidak bisa fokus. Apa yang bisa saya lakukan sekarang juga?,mudah ganggu bising laku minimal bising praktis alas diam mati pejam mata perlahan cipta periode tenang lama beberapa minggu bising terus pengaruh tidur suasana hati aktivitas timbang lanjut perlu konsultasi profesional sehat,-1,0,0.75698316,True,high
5626,Kapan tepatnya saya boleh ‘mengalihkan diri’ dan kapan harus bertindak?,kapan tepat diri kapan tindak atur diri tonton film tidur maksimal turun emosi rencana aksi konkrit kecil,-1,0,0.7908207,True,high
5629,Sudah sering ke dokter tapi hasil lab normal. Kenapa aku tetap lelah?,dokter hasil tetap lelah lelah stres emosional evaluasi pola tidur beban kerja psikolog gali akar cemas beri strategi pulih energi,-1,12,0.75404114,True,high
5631,Apakah self‑hypnosis sulit dipelajari?,self hypnosis sulit rekam skrip pandu relaksasi sugesti positif dengar pilih sederhana tubuh rileks punggung ringan konsistensi kunci hasil,-1,10,0.7781693,True,high
5636,Aroma apa yang paling baik untuk relaksasi?,aroma paling relaksasi lavender chamomile sandalwood kenal turun cemas pilih aroma favorit harum otak kerja efektif,-1,10,0.6452627,True,high
5637,Saya ingin hobi baru yang bisa dilakukan di tempat tidur. Saran?,laku tempat tidur saran rajut mandala puzzle sederhana aktivitas mudah henti bila lelah beri capai,-1,10,0.7056525,True,high
5638,"Saya dengar tentang meditasi kesadaran, tapi saya nggak tahu caranya. Apa itu, dan bagaimana saya bisa mulai?",dengar meditasi tahu penasaran meditasi keren tuju tenang mindfulness meditation nikmat hakim jeda kacau duduk nyaman tutup mata perhati masuk keluar layang balik pelan pelan seru kapan luang sebentar,-1,0,0.7933698,True,high
5643,Bagaimana ‘mengumpulkan data’ tentang diriku sendiri bisa membantu proses konseling?,kumpul data diri sendiri proses konseling catat durasi tidur pola makan situasi picu stres konkret mudah terap rancang tepat sasar,-1,10,0.7870947,True,high
5644,Aku takut ‘diuji’ seperti prajurit. Bagaimana menenangkan diri sebelum mengikuti asesmen psikologis?,takut prajurit tenang diri asesmen psikologis ingat asesmen bukan lolos gagal dukung tepat siap diri tidur cukup mindset paham diri,-1,0,0.82593024,True,high
5646,Aku merasa nggak punya cukup waktu buat belajar dan istirahat. Gimana ngaturnya?,cukup istirahat ngaturnya emang musuh jadwal sederhana istirahat prioritas paling penting jangan lupa sisih tidur santai keteter kurang distraksi matiin notif kurang,-1,0,0.77979267,True,high
5653,"Aku merasa pikiranku nggak jernih, kayak susah mikir. Kenapa ya?",jernih susah mikir jernih frustrasi psikologi akal perlu rawat kerja ganggu stres kurang tidur tekan dokumen sebut jaga akal masuk hindar rusak lelah mental istirahat cukup kurang distraksi gadget tidur tahu berat,-1,0,0.8292366,True,high
5661,Kenapa aku susah banget fokus sama satu hal? Pikiranku suka kemana-mana.,susah kabur stres kurang tidur terlalu distraksi tenang matiin notifikasi tugas kecil teknik pomodoro kerja istirahat susah cemas layang,-1,0,0.791149,True,high
5664,Aku sering merasa cemas tanpa tahu kenapa. Gimana cara ngatasinnya?,cemas tahu ngatasinnya cemas jelas luang relaksasi meditasi singkat jalan jalan tempat tenang tubuh perlu reset perhati pola hidup cukup tidur makan sehat cemas muncul temen dekat konselor ungkap beban ringan,-1,0,0.8467346,True,high
5673,Bagaimana mendukung anak SD supaya percaya diri sosial?,dukung anak percaya diri sosial fasilitas klub puji usaha bukan hasil terampil alam sukses tahap laten pondasi relasi sehat,-1,6,0.75636446,True,high
5674,Aku remaja merasa canggung bicara soal seks. Apa yang harus kulakukan?,remaja canggung bicara seks laku edukasi percaya diskusi dewasa percaya tahu kurang cemas,-1,0,0.69297814,True,high
5678,"Aku pengen lebih peduli sama orang lain, tapi nggak tahu caranya. Ada saran?",peduli tahu saran peduli bahagia hati dengar temen kecil bawa barang,-1,6,0.7343664,True,high
5681,Saya sulit menghadapi tanggung jawab dewasa. Bagaimana cara mengatasinya?,sulit hadap dewasa dewasa berat hadap masa muda transisi bebas anak nyata kecil tugas raya hasil sisih senang senang imbang berat,-1,6,0.74228936,True,high
5682,"Anakku hanya mau digendong ibu, menolak ayah. Apa solusinya?",anak gendong tolak ayah solusi kenal ayah tahap ayah beri botol susu dekat perlahan percaya caregiver,-1,6,0.72396123,True,high
5686,Anakku cepat putus asa saat tugas sulit. Apa strategi menumbuhkan ketekunan?,anak cepat putus tugas sulit strategi tumbuh tekun bahas tugas kecil puji usaha bukan nilai tekun tumbuh proses harga,-1,6,0.80000865,True,high
5690,Saya merasa sulit menyesuaikan diri dengan tanggung jawab dewasa. Bagaimana cara menghadapinya?,sulit sesuai diri dewasa hadap dewasa berat hadap masa muda bebas anak anak nyata kecil tugas kerja raya hasil sisih senang senang imbang berat,-1,6,0.7395076,True,high
5691,Saya khawatir tentang masa tua. Bagaimana cara mempersiapkan diri secara mental?,khawatir masa siap diri mental khawatir masa tunjuk peduli kualitas hidup usia masa anak anak proses siap diri makna hidup waris nikmat tuju kecil keluarga damai masa depan,-1,0,0.7594552,True,high
5694,"Aku nyesel banget pernah nyakitin orang tua, susah melupain. Gimana caranya biar nggak stuck?",nyakitin susah melupain stuck masa berat ubah udah lewat anak lakuin minta maaf lakuin positif masa ngajarin nentuin masa depan lakuin kecil,-1,11,0.7697101,True,high
5695,"Aku nyesel banget pernah nyakitin orang tua, susah melupain. Gimana caranya biar nggak stuck?",nyakitin susah melupain stuck masa berat ubah udah lewat anak lakuin minta maaf lakuin positif masa ngajarin nentuin masa depan lakuin kecil,-1,11,0.7697101,True,high
5696,Aku sakit hati gara-gara dikira cupu di sekolah. Gimana caranya biar nggak terlalu peduli?,sakit hati gara gara cupu sekolah terlalu peduli cupu enak cupu kata bangga prestasi abai omong balas senyum temen keren kata kata lakuin pede outfit favorit,-1,0,0.7679297,True,high
5701,Aku takut nggak punya gadget canggih bikin aku dikira ketinggalan. Gimana caranya biar pede?,takut gadget canggih tinggal pede tahu tekan gadget canggih ragu diri selera unik laku nikmat gadgetmu pilih sesuai butuh ingat opini nentuin nilai diri luangin happy denger keren tunjukin diri asli,-1,0,0.8606125,True,high
5703,Apa itu dikotomi kendali dan bagaimana penerapannya dalam mendidik anak?,dikotomi kendali terap didik anak dikotomi kendali prinsip kendali usaha sikap cuaca hasil akhir didik anak arti upaya giat terima luar kendali nilai tenang,-1,10,0.7344513,True,high
5705,Apa perbedaan antara fixed mindset dan growth mindset dalam mendidik anak?,fixed mindset growth mindset didik anak fixed mindset percaya cerdas bakat anak tetap ubah gagal anggap bukti bodoh balik growth mindset cerdas kembang usaha gagal sempat puji anak pintar picu fixed mindset puji kerja dorong growth mindset,-1,6,0.74524045,True,high
5706,"Saya susah melepaskan kendali atas pilihan anak saya, seperti jurusan kuliahnya. Bagaimana cara berdamai dengan ini?",susah lepas kendali pilih anak jurus kuliah damai tahu lepas tali layang layang udah pegang erat lepas kendali berat laku nasihat alam anak pilih bayang tanam pohon siram pupuk arah tumbuh susah lepas hati tenang,-1,6,0.84056187,True,high
5707,Saya merasa anak saya nggak menghargai pengorbanan saya sebagai orang tua. Bagaimana cara mengatasinya?,anak harga korban paham hati ubah sudut pandang rawat anak tugas dokter rawat pasien perlu tagih balas kendali terus tunjuk sayang syarat anak santai harga hangat,-1,6,0.7696963,True,high
5708,Saya merasa gagal sebagai orang tua karena anak saya nggak berprestasi di sekolah. Bagaimana cara mengubah perasaan ini?,gagal anak prestasi sekolah ubah tahu nilai anak cermin diri hati tenang prestasi sekolah nilai kendali dukung dengar anak raya usaha bukan hasil tanyain anak susah sekolah solusi gagal ubah sudut pandang bareng percaya diri,-1,6,0.85201675,True,high
5746,"Aku ngerasa adikku nggak ngerti apa yang aku bilang soal tanggung jawab, kayak beda persepsi. Gimana caranya biar dia paham?",ngerasa adik persepsi paham persepsi adik dewasa denger anak nyambung makna butuh alam pake contoh jaga main analogi pegang kendali hidup jaga sabar contoh hidup paham kata kata jelas situasi adik bareng,-1,6,0.8202394,True,high
5748,"Anakku kok susah banget lepas dari gadget, apa ini wajar?",anak susah lepas gadget terlalu susah lepas udah ganggu aktivitas gadget kontrol anak bahkan pengaruh sehat mental sosial atur batas gadget main luar bareng keluarga,-1,6,0.7816201,True,high
5749,"Anakku jadi jarang ngobrol sama temennya gara-gara asik sama gadget, apa yang harus aku lakukan?",anak jarang temennya gara gara gadget laku sayang interaksi sosial ganggu gadget anak layar giat libat temen temen main taman klub olahraga batas gadgetnya,-1,6,0.80721366,True,high
5750,"Aku kasih anakku gadget biar dia anteng, apa salah sih?",anak gadget anteng salah erti anak anteng gadget batas riskan gadget awas ganggu sehat fisik mental anak obesitas susah atur emosi aktivitas buku main edukatif atur gadgetnya,-1,6,0.8174267,True,high
5751,"Anakku kayaknya susah konsentrasi di sekolah, apa gara-gara gadget?",anak susah konsentrasi sekolah gara gara gadget salah gadget main game media sosial anak hilang motivasi susah berapa lama gadget diskusi atur layar imbang,-1,6,0.7906084,True,high
5752,"Anakku marah-marah kalau disuruh lepas gadget, apa yang salah?",anak marah marah suruh lepas gadget salah candu gadget perilaku agresif muncul anak terlalu gadget dekat perlahan gadget atur jelas giat luar gadget,-1,6,0.7859947,True,high
5753,"Aku merasa anakku kurang aktif gara-gara gadget, apa bener?",anak kurang gara gara gadget terlalu lama gadget anak kurang gerak akhir obesitas sehat main luar sepeda jalan jalan sehat,-1,6,0.78171736,True,high
5754,"Aku kasih anakku HP biar dia belajar online, tapi kok malah main game?",anak malah main game gadget alat awas anak gampang game medsos atur aplikasi batas aktivitas layar,-1,6,0.71623206,True,high
5755,"Aku ngerasa kesepian kalau nggak buka HP, apa ini aneh?",ngerasa sepi aneh aneh terlalu gadget ngisi gadget lupa padahal interaksi sosial penting luang temen keluarga libat layar,-1,0,0.7574283,True,high
5756,"Apa sih literasi digital itu, dan kenapa penting buat anakku?",literasi digital penting anak literasi digital mampu teknologi bijak paham risiko penting anak tahu gadget sehat asal main literasi digital hindar dampak candu stres teknologi manfaat,-1,6,0.69192076,True,high
5757,"Aku nggak tahu cara batasi gadget buat anakku, mulai dari mana?",tahu batas gadget anak sederhana atur layar aktivitas main luar baca buku contoh kurang gadget depan anak penting imbang paham,-1,6,0.76114726,True,high
5758,"Aku suka kasih anakku gadget biar dia nggak rewel, apa itu oke?",anak gadget rewel erti hati hati gadget anteng solusi anak susah atur emosi kurang interaksi sosial aktivitas main batas gadgetnya,-1,6,0.7882899,True,high
5759,Apa gadget bikin anakku susah ngomong sama orang lain?,gadget anak susah ngomong terlalu lama gadget anak kurang interaksi sosial bahkan pengaruh kembang bahasa main temen baya batas layar nyata,-1,6,0.73669815,True,high
5760,"Aku nggak suka batasi gadget anakku, soalnya dia nangis, apa salah?",batas gadget anak nang salah erti anak nang batas riskan gadget kontrol ganggu sehat mental fisik anak cemas kurang gerak atur perlahan gadget aktivitas seru,-1,6,0.80896497,True,high
5761,"Aku merasa gadget bikin hidupku lebih gampang, apa salah kalau aku pakai terus?",gadget hidup gampang salah terus gadget hidup gampang terus jeda ganggu mata kurang interaksi sosial imbang olahraga keluarga istirahat layar tetap sehat,-1,0,0.75246954,True,high
5762,"Sekolah anakku nggak ngajarin soal bahaya gadget, apa yang bisa aku lakukan?",sekolah anak ngajarin bahaya gadget laku sekolah ngajarin anak efek gadget ganggu sehat kurang sumber edukasi literasi digital anak bareng diskusi guru masukin topik,-1,6,0.76475495,True,high
5763,"Aku merasa bersalah kalau ninggalin anak demi kerja, apa aku ibu yang buruk?",salah ninggalin anak kerja salah tunjuk peduli anak kerja sayang hidup khusus anak sebentar tetap dekat,-1,6,0.79076797,True,high
5764,"Aku capek harus kerja sambil urus anak, rasanya nggak pernah cukup waktu. Gimana caranya biar nggak stres?",capek kerja urus anak cukup stres paham berat terima sempurna prioritas paling penting anak diri quality time bareng sebentar jangan bandingin diri cukup laku perlu istirahat sebentar burnout,-1,0,0.82408285,True,high
5766,"Aku merasa gagal jadi orangtua karena anakku nggak nurut, apa aku salah mendidik?",gagal orangtua anak nurut salah didik jangan buru buru ngerasa gagal anak nurut bukan arti salah sisi hati rasain penting tunjukin sayang tindak sederhana bukan omong sendiri,-1,6,0.8309059,True,high
5767,"Aku pengen rumahku selalu rapi dan anakku pinter, tapi kok nggak pernah berhasil?",rapi anak pinter hasil sempurna tambah stres lepas harap bahagia rapi anak sesuai ekspektasi bukan arti gagal penting sayang laku udah cukup,-1,6,0.8128406,True,high
5768,"Aku pengen jadi orangtua yang sempurna, tapi kok susah banget?",orangtua sempurna susah orangtua sempurna anak butuh sempurna butuh hadir sayang momen momen kecil dengerin ketawa bareng jangan terlalu diri sendiri udah cukup,-1,6,0.7555843,True,high
5769,"Aku sering bandingin anakku sama anak orang lain, itu salah nggak sih?",bandingin anak anak salah banding anak lupa anak perlu anak anak spesial dukung hati jauh bahagia dibandingin,-1,6,0.80959797,True,high
5770,"Kadang aku ngerasa bersalah karena nggak bisa kasih anakku apa yang mereka mau, gimana dong?",ngerasa salah anak salah anak butuh barang penuh butuh sayang perhati tunjukin peduli lakuin sederhana bareng jauh arti kurang,-1,6,0.80157673,True,high
5771,"Aku takut anakku nanti nggak sukses karena aku nggak bisa ngajarin mereka banyak hal, apa yang harus aku lakukan?",takut anak sukses ngajarin laku sukses anak ajarin sayang dukung nilai nilai penting kerja jujur tunjukin lewat tindak hadap hidup jangan khawatir udah ngasih,-1,6,0.8125236,True,high
5773,"Aku ngerasa anakku nggak sayang aku karena mereka nggak nurut, apa aku kurang baik sebagai orangtua?",ngerasa anak sayang nurut kurang orangtua anak nurut arti sayang mandiri ngungkapin dekat sabar rasain tunjukin sayang rasain,-1,6,0.77614474,True,high
5776,Aku sering merasa bersalah karena nggak bisa selalu ada buat anakku. Aku kerja terus. Gimana biar nggak gitu?,salah anak kerja terus salah peduli jangan nyiksa kerja keluarga bentuk sayang kualitas anak bukan kuantitas weekend main bareng distraksi anak sayang tahu penting jangan terlalu diri sendiri,-1,6,0.84886706,True,high
5777,Aku benci banget sama menantu ku karena dia kayak ngambil anakku dari aku. Apa yang harus aku lakukan?,benci menantu ngambil anak laku berat sisi menantu bukan ngambil anak hidup benci menantu santai kecil campur hilang giat bahagia temen jembatan anak tetap konflik,-1,6,0.7927578,True,high
5779,Aku ngerasa hidupku nggak akan lengkap kalau nggak punya anak. Apa aku salah mikir gitu?,ngerasa hidup lengkap anak salah mikir salah cermin nilai penting hidup lengkap anak bahagia karier stres percaya rasain harga anak,-1,6,0.8328712,True,high
5780,Aku ngerasa nggak berguna karena nggak sekolah tinggi. Apa aku beneran nggak bisa apa-apa?,ngerasa sekolah tinggi beneran sekolah tinggi arti status didik stres nilai ditentuin situ kuat ngerasa sisi positif,-1,0,0.72994065,True,high
5785,"Aku ngerasa capek ngurus anak, stres banget. Apa ini wajar?",ngerasa capek ngurus anak stres ngurus anak sumber stres kronis sebut stres parenting diri sendiri sebentar paling capek ngurus anak pikirin ringanin beban,-1,0,0.75287735,True,high
5786,"Aku nggak sekolah tinggi, apa itu bikin aku lebih gampang depresi?",sekolah tinggi gampang depresi dengar khawatir didik rendah kait risiko depresi tinggi kurang sempat tekan hidup mutlak didik minim tetap bahagia dukung sosial coping down pikirin solusi bareng,-1,6,0.7981305,True,high
5788,Aku ngerasa nggak punya tujuan hidup. Apa ini karena aku nggak sekolah tinggi?,ngerasa tuju hidup sekolah tinggi tuju alami siapa didik didik rendah kurang peluang down ngerasa kecil semangat,-1,0,0.78678054,True,high
5789,"Aku sering marah-marah sama anakku, apa ini salah?",marah marah anak salah urus anak gampang emosi ledak marah marah anak tekan stres parenting ningkatin risiko depresi tenangin diri temen situasi,-1,6,0.7983577,True,high
5791,"Emilia, aku pengen cerai tapi takut anakku nanti bermasalah. Apa bener cerai bikin anak stres?",cerai takut anak cerai anak stres peduli anak bagus cerai anak stres utama kecil ubah nikah penuh konflik tetap tahan anak stres penting dukung anak lama proses cerai pikirin bareng anak,-1,6,0.797465,True,high
5792,Aku takut anakku nanti bermasalah karena aku sering bertengkar sama pasangan. Apa bener konflik orang tua bikin anak stres?,takut anak tengkar pasang konflik anak stres paham khawatir konflik intens anak stres jebak tengah tengah pasang konflik sehat komunikasi anak hadap tengkar pikirin ngurangin tegang,-1,6,0.7955127,True,high
5793,"Emilia, aku merasa anakku susah diatur setelah aku cerai. Apa ini karena cerai aku?",anak susah atur cerai cerai turut prihatin dengar anak susah atur cerai pengaruh perilaku anak ubah bukan arti cerai hadap emosi anak profesional anak susah atur,-1,6,0.6877103,True,high
5794,"Emilia, aku sering marah sama anakku karena stres kerja. Apa ini bikin dia bermasalah nanti?",marah anak stres kerja paham stres kerja emosi gampang luap marah anak stres pengaruh perilaku sendiri kelola stres temen relaksasi marah anak dengerin,-1,6,0.79663527,True,high
5796,Aku ngerasa nggak ada yang peduli sama aku di rumah. Gimana caranya aku nggak merasa sendirian?,ngerasa peduli sendiri perhati sedih temen guru saudara hati ringan laku ingetin diri sendiri harga dengerin,-1,0,0.8170048,True,high
5799,"Emilia, aku ngerasa orang tuaku nggak peduli sama perasaanku. Apa yang harus aku lakukan?",ngerasa peduli laku sedih tenang salah susah dewasa percaya guru dengar dukung,-1,6,0.82058954,True,high
5800,"Emilia, aku ngerasa nggak ada harapan karena lingkunganku buruk. Apa yang bisa aku lakukan?",ngerasa harap laku sulit putus giat positif klub sekolah organisasi pemuda tuju kecil capai terlalu berat konselor nemenin,-1,0,0.7600108,True,high
5803,"Anakku susah konsentrasi di sekolah, apa harus dikasih obat ADHD?",anak susah konsentrasi sekolah obat adhd khawatir anak susah obat adhd solusi pertama anak butuh faktor stres konsultasi guru psikolog anak tahu akar solusi tepat,-1,1,0.73290634,True,high
5805,"Aku nggak punya anak, dan kadang merasa nggak lengkap. Apa aku egois kalau nggak mau punya anak?",anak lengkap egois anak egois pilih alas sendiri anak kurang harga lengkap hidup penuh,-1,6,0.74773586,True,high
5806,Aku ngerasa orang tua nggak bakal ngerti kalau aku bilang aku butuh bantuan mental. Gimana ya?,ngerasa butuh mental ngomongin sehat mental jelasin sederhana akhir akhir ngerasa berat butuh ahli dukung dukung konselor sekolah,-1,0,0.84477174,True,high
5808,"Emilia, aku dengar ada program buat anak-anak dengan masalah mental. Apa itu?",dengar program anak anak mental program khusus child adolescent service program anak anak remaja nyediain sesuai libat keluarga sekolah anak anak awat dukung bagus anak anak serius nyari info,-1,6,0.77799827,True,high
5809,Aku takut kalau nanti anakku juga kena gangguan mental karena aku punya riwayat ini. Apa bener keturunan itu pengaruh?,takut anak kena ganggu mental riwayat turun pengaruh paham khawatir turun faktor genetik peran ganggu mental bukan faktor dukung sosial penting laku cipta sehat anak cemas konselor paling khawatir,-1,12,0.82155883,True,high
5816,Aku merasa minum bikin aku lebih santai sama anak-anak. Apa itu salah?,santai anak anak salah rileks anak anak santai situasi sehat anak anak butuh sepenuh hadir santai main bareng baca tidur stres parenting santai anak anak,-1,6,0.78450596,True,high
5818,Bagaimana cara memanfaatkan doa tanpa merasa ‘menggurui’ diri sendiri?,manfaat guru diri sendiri dialog sahabat takut minta tenang dekat hangat hati rileks,-1,0,0.78675073,True,high
5819,Apakah aku harus tetap di ruangan saat anak diambil darah?,tetap ruang anak darah panik tunjuk damping tenang anak tangkap ekspresi wajah siap semangat singkat prosedur sambut peluk,-1,6,0.7961384,True,high
5820,Kapan waktu ideal menjelaskan kepada anak tentang operasi?,kapan ideal jelas anak operasi umum usia sekolah bahasa sederhana jujur nyaman cepat hilang senang pulih,-1,6,0.77632284,True,high
5825,"Saya khawatir anak saya kena kecelakaan di rumah, dan itu bikin stres. Bagaimana intervensi ini bisa bantu, dan apa yang bisa saya lakukan?",khawatir anak kena celaka stres intervensi laku super peduli amazing intervensi cegah celaka ajarin atur simpan obat tempat kunci pasang tangga sehat mental kurang stres kendali singkir benda bahaya ajarin anak atur sederhana jangan pegang pisau checklist khawatir,-1,6,0.79382634,True,high
5827,"Sebagai orang tua, kapan sebaiknya aku mempertimbangkan asesmen psikologi anak?",kapan timbang asesmen psikologi anak anak tunjuk lambat bicara sulit frustasi asesmen dini akses intervensi kembang optimal,-1,1,0.6877935,True,high
5828,Aku takut dites kecerdasan. Apa bedanya sama tes prestasi?,takut cerdas prestasi degan cerdas berapa potensi mampu pecah sedang prestasi udah baca matematika cerdas ngukur prestasi udah psikolog pake takut dengerin,-1,2,0.77030146,True,high
5830,Aku takut nilaiku jelek di tes prestasi. Buat apa sih tes ini?,takut nilai jelek prestasi takut nilai jelek prestasi udah baca matematika berapa jauh dipake ganggu psikolog tahu butuh ekstra bukan nilai jelek sukses susah sekolah dengerin,-1,6,0.79533213,True,high
5831,Aku takut dikira nggak pinter kalau prestasiku jelek. Apa itu gangguan belajar?,takut pinter prestasi jelek ganggu takut pinter turut ganggu prestasi nilai matematika jauh rendah cerdas ukur arti potensi susah bukan arti pinter butuh khusus khawatir psikolog takut,-1,0,0.7730806,True,high
5833,Aku takut tes SB5 nggak cocok buat anakku. Apa itu bener buat semua umur?,takut cocok anak umur anak rancang usia tahun cocok anak kecil sampe dewasa data kondisi ganggu hasil relevan khawatir psikolog anak takut dengerin,-1,6,0.78014827,True,high
5835,Aku takut anakku dikira nggak pinter. Apa gangguan belajar itu?,takut anak pinter ganggu anak turut ganggu prestasi anak matematika jauh rendah cerdas ukur bukan arti pinter area butuh khusus diagnosis dapetin dukung sekolah khawatir psikolog takut,-1,6,0.8288882,True,high
5838,Apakah psikologi klinis cuma untuk anak-anak? Aku orang dewasa dan merasa butuh bantuan.,psikologi klinis anak anak dewasa butuh anak anak lightner witmer anak anak psikologi klinis usia masuk dewasa hadap stres cemas paham diri sendiri psikolog klinis lanjut,-1,1,0.82062423,True,high
5839,Psikolog sekolah itu ngapain aja? Bedanya apa sama psikolog klinis?,psikolog sekolah psikolog klinis psikolog sekolah sahabat anak anak sekolah ngelakuin ganggu adhd terus guru anak kembang program anak anak happy sekolah psikolog klinis luas segala usia lewat terapi anak butuh sekolah psikolog sekolah personal psikolog klinis,-1,1,0.82232857,True,high
5840,Aku orang dewasa dan merasa stuck. Bisa nggak sih psikolog klinis bantu?,dewasa stuck psikolog klinis stuck frustrasi tenang psikolog klinis anak anak lightner witmer awal anak anak psikologi klinis segala usia masuk dewasa tahu ngerasa stuck maju lewat ngerasa stuck lanjut,-1,1,0.8402463,True,high
5841,Anakku kayaknya susah fokus di sekolah. Harus ke psikolog sekolah atau klinis?,anak susah sekolah psikolog sekolah klinis khawatir anak susah psikolog sekolah awal bagus kerja sekolah ngelakuin adhd ganggu guru saran ngerasa anak butuh emosi perilaku luar sekolah psikolog klinis anak khawatir,-1,1,0.8676548,True,high
5842,Anakku kayaknya bermasalah di sekolah. Harus ke psikolog sekolah atau klinis?,anak sekolah psikolog sekolah klinis khawatir anak tenang psikolog sekolah awal bagus kerja sekolah ngelakuin ganggu adhd guru anak emosi perilaku luar sekolah psikolog klinis lewat terapi anak saran,-1,1,0.86375403,True,high
5844,"Aku pernah dengar tentang tes Binet. Itu apa, dan apakah aku perlu khawatir kalau ikut?",dengar perlu khawatir ukur mampu anak anak dewasa berapa pecah paham banding usia perlu khawatir bukan nilai diri cukup kerja santai jujur hasil kecil mampu,-1,0,0.78835535,True,high
5845,Aku nggak yakin apa yang aku pelajari di sekolah berguna. Ada tes yang bisa nunjukin kemampuanku?,yakin sekolah nunjukin mampu langsung manfaat sebut prestasi nunjukin berapa jauh kuasa terampil bicara guru konselor sesuai hasil kuat nemuin passion,-1,1,0.78853965,True,high
